date,price,earnings,trailing_pe,cape
2003.08,989.53,37.236666666666665,26.574075731805568,24.642251409932143
2003.09,1019.44,38.58,26.424053913945052,25.243686752606234
2003.1,1038.73,41.96666666666667,24.751310563939633,25.682756070579668
2003.11,1049.9,45.35333333333333,23.149345876819055,25.946798218420103
2003.12,1080.64,48.74,22.171522363561756,26.635170511081512
2004.01,1132.52,49.826666666666675,22.729194541075724,27.65854035573655
2004.02,1143.36,50.913333333333334,22.45698572737986,27.6508620367402
2004.03,1123.98,52.0,21.615000000000002,26.886530384035847
2004.04,1133.36,53.38333333333333,21.230596315953793,26.900577508444865
2004.05,1102.78,54.76666666666667,20.135970785149116,25.90281429294374
2004.06,1132.76,56.15,20.173820124666072,26.401285366474895
2004.07,1105.85,56.69,19.506967719174458,25.69588864626854
2004.08,1088.94,57.23,19.027433164424256,25.174462226477758
2004.09,1117.66,57.77,19.346719750735677,25.66840677635768
2004.1,1117.21,58.03,19.25228330174048,25.41165566548932
2004.11,1168.94,58.29,20.053868588094012,26.465310814818036
2004.12,1199.21,58.55,20.481810418445775,27.144808694741215
2005.01,1181.41,59.10666666666666,19.98776223776224,26.587250697970365
2005.02,1199.63,59.663333333333334,20.10665400301693,26.74486312810117
2005.03,1194.9,60.22,19.84224510129525,26.33914213105792
2005.04,1164.43,61.23333333333333,19.016276537833427,25.40892256911446
2005.05,1178.28,62.24666666666667,18.929206383206598,25.65023018718296
2005.06,1202.25,63.26,19.004900411002215,26.068394871883985
2005.07,1222.24,64.33,18.999533654593503,26.28787109125474
2005.08,1224.27,65.39999999999999,18.719724770642205,26.104381410936142
2005.09,1225.92,66.47,18.44320746201294,25.730122990164464
2005.1,1191.96,67.58999999999999,17.63515312916112,24.876538723647947
2005.11,1237.37,68.71,18.008586814146412,25.931783309069008
2005.12,1262.07,69.83,18.073464127165973,26.443803114292393
2006.01,1278.73,70.77666666666666,18.06711251354025,26.468702626685708
2006.02,1276.65,71.72333333333334,17.799646790909513,26.249624763583277
2006.03,1293.74,72.67,17.802944819045,26.327837778667668
2006.04,1302.17,73.27666666666666,17.770595460128284,26.147280943874513
2006.05,1290.01,73.88333333333333,17.460094743965712,25.650640708757326
2006.06,1253.17,74.49,16.82333199087126,24.74958224164637
2006.07,1260.24,75.85,16.614897824653923,24.6967867668533
2006.08,1287.15,77.21,16.6707680352286,25.05139356201095
2006.09,1317.74,78.57,16.771541300750926,25.644156440797378
2006.1,1363.38,79.55,17.138654934003775,26.538040282101708
2006.11,1388.64,80.53,17.243760089407676,26.928020270856482
2006.12,1416.42,81.51,17.377254324622747,27.28268978757168
2007.01,1424.16,82.05666666666667,17.35581102490149,27.20753665680713
2007.02,1444.8,82.60333333333334,17.490819579516565,27.315181413516612
2007.03,1406.95,83.15,16.92062537582682,26.227605554650886
2007.04,1463.64,83.74000000000001,17.478385478863146,26.97626831418907
2007.05,1511.14,84.33000000000001,17.919364401755008,27.548490451851258
2007.06,1514.19,84.92,17.83078191238813,27.4182627404106
2007.07,1520.71,82.81333333333333,18.363105780067624,27.410088167204318
2007.08,1454.62,80.70666666666666,18.023542045266808,26.14860718931231
2007.09,1497.12,78.6,19.04732824427481,26.725743047696906
2007.1,1539.66,74.46000000000001,20.67767929089444,27.32064813046201
2007.11,1463.39,70.32000000000001,20.810437997724687,25.729053579498377
2007.12,1479.22,66.18,22.35146569960713,25.95551010524023
2008.01,1378.76,64.25,21.45929961089494,24.02231776083682
2008.02,1354.87,62.32,21.74053273427471,23.495263401811787
2008.03,1316.94,60.39,21.807252856433184,22.606810842249335
2008.04,1370.47,57.383333333333326,23.88271855939588,23.35604064320161
2008.05,1403.22,54.376666666666665,25.805553852755473,23.69643211662318
2008.06,1341.25,51.37,26.109597041074558,22.41681280228194
2008.07,1257.33,49.56333333333333,25.36814849687269,20.90720646266158
2008.08,1281.47,47.75666666666667,26.833321700286174,21.401617360047926
2008.09,1216.95,45.95,26.48422198041349,20.362733946097514
2008.1,968.8,35.593333333333334,27.218580258475367,16.387356548789832
2008.11,883.04,25.236666666666668,34.990357944789324,15.259659405704582
2008.12,877.56,14.88,58.9758064516129,15.376080747423769
2009.01,865.58,12.206666666666667,70.91043145821955,15.174651936879666
2009.02,805.23,9.533333333333333,84.46468531468531,14.122181801918897
2009.03,757.13,6.86,110.36880466472303,13.323667656863927
2009.04,848.15,7.076666666666666,119.85162505887895,14.981866453039245
2009.05,902.41,7.293333333333333,123.73080438756855,15.996355755263155
2009.06,926.12,7.51,123.31824234354195,16.38418281621534
2009.07,935.82,9.186666666666667,101.86719883889695,16.694620816995617
2009.08,1009.73,10.863333333333333,92.94845044492176,18.094069801576083
2009.09,1044.55,12.54,83.29744816586923,18.83190226484009
2009.1,1067.66,25.349999999999998,42.11676528599606,19.358008443486845
2009.11,1088.07,38.16,28.513364779874216,19.81276107996607
2009.12,1110.38,50.97,21.784971551893275,20.32237650021655
2010.01,1123.58,54.28999999999999,20.695892429545037,20.527859801454422
2010.02,1089.16,57.61,18.90574553028988,19.920539306600453
2010.03,1152.05,60.93,18.907763006729034,21.004601209715368
2010.04,1197.32,62.986666666666665,19.009102455546145,21.804845599625164
2010.05,1125.06,65.04333333333332,17.297083995285195,20.48006863842341
2010.06,1083.36,67.1,16.145454545454545,19.74203985373946
2010.07,1079.8,68.68666666666667,15.72066388430554,19.66866047071771
2010.08,1087.28,70.27333333333333,15.472156341903046,19.77029917435858
2010.09,1122.08,71.86,15.614806568327301,20.381395233204035
2010.1,1171.58,73.69,15.89876509702809,21.240127651759426
2010.11,1198.89,75.52,15.875132415254239,21.70072382776062
2010.12,1241.53,77.35,16.050808015513898,22.396379773044213
2011.01,1282.62,78.67,16.30380068641159,22.978299430554983
2011.02,1321.12,79.99000000000001,16.516064508063504,23.489828703298535
2011.03,1304.49,81.31,16.043414094207353,22.89933643014364
2011.04,1331.51,82.16333333333334,16.205647287922428,23.14392944728595
2011.05,1338.31,83.01666666666667,16.120979722947197,23.05949150609534
2011.06,1287.29,83.87,15.348634791939906,22.10083128661099
2011.07,1325.19,84.90666666666667,15.607608354271358,22.610981701156625
2011.08,1185.31,85.94333333333334,13.791762013729976,20.049852721660496
2011.09,1173.88,86.98,13.495976086456658,19.69811456887771
2011.1,1207.22,86.97,13.880878463838105,20.155824786688747
2011.11,1226.42,86.96000000000001,14.103265869365226,20.34524679764582
2011.12,1243.32,86.95,14.299252443933295,20.523575499431697
2012.01,1300.58,87.48,14.867169638774575,21.213008091803452
2012.02,1352.49,88.01,15.367458243381433,21.79743596371753
2012.03,1389.24,88.54,15.69053535125367,22.053943972904708
2012.04,1386.43,88.33333333333334,15.69543396226415,21.779246906824888
2012.05,1341.27,88.12666666666667,15.219797261517513,20.941467419743475
2012.06,1323.48,87.92,15.053230209281164,20.547504086856083
2012.07,1359.78,87.44666666666667,15.549820843180603,20.999341293380557
2012.08,1403.45,86.97333333333333,16.13655526598191,21.410428453442933
2012.09,1443.42,86.5,16.68693641618497,21.783690301727678
2012.1,1437.82,86.50333333333333,16.621556009402337,21.577109654528787
2012.11,1394.51,86.50666666666667,16.12026048088779,20.898162059573696
2012.12,1422.29,86.51,16.44075829383886,21.23826113984562
2013.01,1480.4,86.90666666666667,17.034366370052165,21.900475413821813
2013.02,1512.31,87.30333333333334,17.3224771868199,22.05272433686195
2013.03,1550.83,87.7,17.68335233751425,22.419207114602578
2013.04,1570.7,88.78333333333333,17.69138351792754,22.59565539610559
2013.05,1639.84,89.86666666666667,18.24747774480712,23.41184178184241
2013.06,1618.77,90.95,17.79846069268829,22.925333173915337
2013.07,1668.68,92.09,18.12009990226952,23.492460177159643
2013.08,1670.09,93.23,17.913654403089133,23.3566490949161
2013.09,1687.17,94.37,17.878245205043974,23.442287167960608
2013.1,1720.03,96.31333333333333,17.858690385547174,23.834737887631437
2013.11,1783.54,98.25666666666666,18.15184720290396,24.642077092412066
2013.12,1807.78,100.2,18.041716566866267,24.861869296461947
2014.01,1822.36,100.41666666666666,18.147983402489626,24.859609093632724
2014.02,1817.04,100.63333333333333,18.05604504802915,24.59093087789414
2014.03,1863.52,100.85,18.478135845314824,24.95603915396539
2014.04,1864.26,101.60666666666667,18.34781182337117,24.78631539696264
2014.05,1889.77,102.36333333333334,18.461395682047606,24.943274109902593
2014.06,1947.09,103.12,18.88178820791311,25.558007623511294
2014.07,1973.1,104.06666666666666,18.959961563100578,25.817545976158748
2014.08,1961.53,105.01333333333334,18.678866175723716,25.6176064217994
2014.09,1993.23,105.96,18.811155152887885,25.918436892606202
2014.1,1937.27,104.74333333333334,18.495401457531106,25.16274828308326
2014.11,2044.57,103.52666666666667,19.749211153326033,26.60681714714343
2014.12,2054.27,102.31,20.078877920046917,26.794085482572566
2015.01,2028.18,101.28999999999999,20.023496890117485,26.492295420383137
2015.02,2082.2,100.27000000000001,20.76593198364416,26.99551369938325
2015.03,2079.99,99.25,20.957078085642316,26.728605452928488
2015.04,2094.86,97.80333333333334,21.41910636992604,26.791371680192338
2015.05,2111.94,96.35666666666667,21.917943750648632,26.806111379650833
2015.06,2099.29,94.91,22.118744073332632,26.495895292784848
2015.07,2094.14,93.49333333333334,22.39881631488876,26.381136336399692
2015.08,2039.87,92.07666666666667,22.154038301415486,25.693658417057698
2015.09,1944.41,90.66,21.447275534965808,24.496752170486435
2015.1,2024.81,89.28333333333333,22.67847675938025,25.491441046066747
2015.11,2080.62,87.90666666666667,23.66851205824359,26.22585189097193
2015.12,2054.08,86.53,23.738356639315843,25.965424037124176
2016.01,1918.6,86.5,22.18034682080925,24.206167203878476
2016.02,1904.42,86.47,22.024054585405345,24.00260677728976
2016.03,2021.95,86.44,23.391369736233226,25.372298620187912
2016.04,2075.54,86.6,23.966974595842956,25.922337543673883
2016.05,2065.55,86.75999999999999,23.80763024435224,25.694709923449977
2016.06,2083.89,86.92,23.9748044178555,25.84037292767051
2016.07,2148.9,87.64333333333333,24.51869318830107,26.694003256096302
2016.08,2170.95,88.36666666666667,24.567521689928324,26.948872433723864
2016.09,2157.69,89.09,24.21921652261758,26.72787334647854
2016.1,2143.02,90.91,23.5729842701573,26.525143085070596
2016.11,2164.99,92.73,23.347244688881695,26.85095353105626
2016.12,2246.63,94.55,23.761290322580646,27.865098223923525
2017.01,2275.12,96.46333333333334,23.585334669477174,28.06357374212446
2017.02,2329.91,98.37666666666667,23.683563175549757,28.655106525184127
2017.03,2366.82,100.29,23.599760693987438,29.086921742464643
2017.04,2359.31,101.53333333333333,23.236802363755746,28.904245956275155
2017.05,2395.35,102.77666666666667,23.3063600687575,29.31334498027143
2017.06,2433.99,104.02,23.399250144203037,29.748503240632747
2017.07,2454.1,105.03999999999999,23.363480578827115,30.00222074401856
2017.08,2456.22,106.06,23.158778050160283,29.914959397497487
2017.09,2492.84,107.08,23.280164363093018,30.168114410678903
2017.1,2557.0,108.01333333333334,23.673003332921862,30.920393290333838
2017.11,2593.61,108.94666666666666,23.80623546689512,31.298913333880268
2017.12,2664.34,109.88,24.247724790680746,32.086132007706
2018.01,2789.8,111.73333333333332,24.968377088305495,33.30734382803066
2018.02,2705.16,113.58666666666666,23.81582345345698,32.03538233925029
2018.03,2702.77,115.44,23.41276853776854,31.80840905764312
2018.04,2653.63,117.78666666666666,22.529120443740098,30.97017929332522
2018.05,2701.49,120.13333333333333,22.48743063263041,31.243615074864607
2018.06,2754.35,122.48,22.48816133246244,31.6305564964546
2018.07,2793.64,125.11666666666667,22.32828027174637,31.886366962158977
2018.08,2857.82,127.75333333333333,22.36982727130408,32.390276880301116
2018.09,2901.5,130.39,22.252473349183223,32.622891120500185
2018.1,2785.46,131.05666666666667,21.253859653584964,31.0379610780065
2018.11,2723.23,131.72333333333333,20.673861882227904,30.195583406705246
2018.12,2567.31,132.39,19.39202356673465,28.291857012072875
2019.01,2607.39,133.05666666666664,19.596086880276577,28.38016446354758
2019.02,2754.86,133.7233333333333,20.60119151481916,29.541548965131213
2019.03,2803.98,134.39,20.864498846640377,29.576196014784816
2019.04,2903.8,134.68333333333334,21.560202945180052,30.13351717138751
2019.05,2854.71,134.97666666666666,21.149655496011658,29.242030936939845
2019.06,2890.17,135.27,21.36593479707252,29.283796275306262
2019.07,2996.1136363636365,134.48000000000002,22.279250716564814,29.98668533504252
2019.08,2897.498181818182,133.69,21.67326039208753,28.705397371833072
2019.09,2982.156,132.9,22.439097065462754,29.22952023303527
2019.1,2977.68,135.09,22.042194092827003,28.841122881953403
2019.11,3104.9044999999996,137.28,22.617311334498833,29.836867659083424
2019.12,3176.7495238095235,139.47,22.77729636344392,30.331822322243287
2020.01,3278.2028571428577,131.75666666666666,24.88073613334828,30.985220300230694
2020.02,3277.3142105263164,124.04333333333332,26.420720263292264,30.729689264735743
2020.03,2652.3936363636367,116.33,22.80059861053586,24.817168629099413
2020.04,2761.975238095238,110.63,24.96587940066201,25.927358825280162
2020.05,2919.615,104.93,27.824406747355376,27.328480997698456
2020.06,3104.6609090909087,99.23,31.287523018148832,28.838315955122845
2020.07,3207.6190909090906,98.89333333333335,32.43513978942723,29.599194927666993
2020.08,3391.71,98.55666666666667,34.41380593228938,31.15820896535522
2020.09,3365.5166666666664,98.22,34.26508518292269,30.83942604381124
2020.1,3418.701363636364,96.85666666666667,35.296500295657125,31.28369403259284
2020.11,3548.992500000001,95.49333333333334,37.164819533649826,32.47320409661256
2020.12,3695.3099999999995,94.13,39.257516200998616,33.7655914181171
2021.01,3793.748421052632,105.48666666666665,35.964245917834475,34.5124322941069
2021.02,3883.4321052631576,116.84333333333332,33.23623175131793,35.103907171969816
2021.03,3910.5082608695648,128.2,30.503184562165096,35.04254511219207
2021.04,4141.176190476191,138.38666666666666,29.924676200569834,36.719814109133
2021.05,4167.849500000001,148.57333333333332,28.052473525980446,36.55213398979905
2021.06,4238.489545454546,158.76,26.69746501294121,36.696258013088354
2021.07,4363.7128571428575,164.31666666666666,26.556726993465002,37.443383184615385
2021.08,4454.206363636363,169.87333333333333,26.220750933850887,37.973500614070474
2021.09,4445.543333333333,175.43,25.340838701096352,37.62034668665119
2021.1,4460.707142857143,182.91,24.387442692346742,37.2530250003253
2021.11,4667.386666666667,190.39,24.514872980023465,38.5826274977192
2021.12,4674.772727272726,197.87,23.625474944522797,38.30484987346744
2022.01,4573.8155,197.88333333333333,23.113697464836182,36.936758070297444
2022.02,4435.980526315789,197.89666666666665,22.415640450314754,35.28714922569486
2022.03,4391.265217391306,197.91,22.18819270067862,34.270798693291724
2022.04,4391.295999999999,196.02666666666664,22.401523602230988,33.88916475591384
2022.05,4040.3599999999997,194.14333333333332,20.811221949418815,30.67315507954513
2022.06,3898.9466666666676,192.26,20.279551995561572,29.047721395103835
2022.07,3911.729499999999,190.58333333333331,20.52503454306952,29.00461831720893
2022.08,4158.5630434782615,188.90666666666664,22.013850103110506,30.69876336517529
2022.09,3850.520476190475,187.23,20.565723848691317,28.22988465582196
2022.1,3726.050952380952,182.40333333333334,20.42753761287779,27.08076692540069
2022.11,3917.488571428571,177.57666666666665,22.060829527688913,28.378949016273314
2022.12,3912.380952380953,172.75,22.647646612914347,28.316901284527283
2023.01,3960.6565,173.55666666666667,22.820537960704478,28.334813423755683
2023.02,4079.684736842105,174.36333333333332,23.397606932891694,28.91976294386663
2023.03,3968.5591304347827,175.17,22.655472571985975,27.953041469070055
2023.04,4121.467368421053,177.17,23.262783588762506,28.76468407710037
2023.05,4146.1731818181825,179.17,23.141001182219025,28.761805827303075
2023.06,4345.372857142857,181.17,23.985057444073842,29.939593027231528
2023.07,4508.075500000001,,,30.8909260883331
2023.08,4457.358695652174,,,30.469742507138623
2023.09,4515.77,,,30.810960610791547
